Order_ID,Product,Category,Region,Sales,Quantity,Discount,Profit,Customer_Age,Rating
ORD-39720,Chair,Office Supplies,East,1224.92,9,20.83,529.01,30,2.1
ORD-39721,Laptop,Electronics,North,371.31,12,16.02,-222.06,27,3.2
ORD-39722,Tablet,Electronics,West,641.3,9,49.03,214.0,29,2.4
ORD-39723,Monitor,Furniture,South,878.7,11,14.47,418.42,47,1.8
ORD-39724,Phone,Furniture,South,126.68,6,9.7,867.63,46,3.6
ORD-39725,Chair,Furniture,East,607.6,8,49.01,22.15,18,3.4
ORD-39726,Desk,Office Supplies,North,467.04,6,11.13,-483.91,53,1.2
ORD-39727,Laptop,Office Supplies,North,870.98,13,25.47,639.08,59,2.9
ORD-39728,Laptop,Electronics,East,1996.1,6,48.72,-414.44,62,2.2
ORD-39729,Tablet,Furniture,North,1995.86,13,5.22,-343.46,56,2.8
ORD-39730,Tablet,Electronics,West,382.8,4,8.29,-369.93,62,2.4
ORD-39731,Chair,Electronics,North,1438.04,9,34.56,957.22,33,3.1
ORD-39732,Chair,Office Supplies,North,1785.44,12,40.5,-12.99,18,2.6
ORD-39733,Laptop,Electronics,West,1050.08,3,16.9,85.95,53,2.0
ORD-39734,Chair,Office Supplies,East,1484.84,1,36.61,-275.39,50,1.0
ORD-39735,Tablet,Electronics,North,841.29,8,32.25,726.59,36,4.3
ORD-39736,Laptop,Furniture,East,1205.91,11,8.91,106.36,43,4.0
ORD-39737,Laptop,Furniture,East,933.44,2,11.65,835.6,44,3.7
ORD-39738,Desk,Electronics,East,618.43,13,49.26,492.2,45,1.5
ORD-39739,Desk,Electronics,West,311.02,6,30.01,-347.13,51,3.8
ORD-39740,Chair,Furniture,South,597.53,7,36.06,623.12,37,3.7
ORD-39741,Chair,Furniture,East,1764.13,4,0.02,-27.84,30,3.2
ORD-39742,Tablet,Office Supplies,South,1805.03,4,25.58,-119.6,33,2.1
ORD-39743,Tablet,Furniture,South,1725.35,4,27.19,-196.1,39,3.7
ORD-39744,Desk,Office Supplies,South,598.47,8,14.9,378.83,22,4.7
ORD-39745,Laptop,Furniture,East,1789.67,13,28.36,437.61,25,3.5
ORD-39746,Phone,Electronics,West,336.03,4,22.91,-335.11,31,1.3
ORD-39747,Monitor,Electronics,North,1719.04,3,31.54,-113.51,58,1.6
ORD-39748,Monitor,Furniture,South,563.98,12,29.04,354.53,50,2.8
ORD-39749,Phone,Electronics,South,1313.75,6,3.61,-201.12,34,4.5
ORD-39750,Chair,Office Supplies,North,1508.96,7,42.47,-223.32,31,1.7
ORD-39751,Monitor,Office Supplies,West,173.32,4,9.51,316.49,53,3.6
ORD-39752,Monitor,Office Supplies,West,592.57,14,16.05,986.63,33,2.3
ORD-39753,Phone,Furniture,South,1264.27,12,34.01,326.63,51,1.4
ORD-39754,Phone,Office Supplies,South,1208.99,8,38.99,23.57,63,2.8
ORD-39755,Desk,Electronics,South,1776.08,3,0.45,-499.83,48,1.3
ORD-39756,Laptop,Office Supplies,West,1305.64,13,13.29,-255.11,40,3.2
ORD-39757,Tablet,Furniture,East,424.45,1,38.28,49.1,58,4.9
ORD-39758,Desk,Office Supplies,South,1568.11,6,33.64,642.08,48,2.7
ORD-39759,Monitor,Electronics,North,1917.31,2,31.15,344.9,28,2.9
ORD-39760,Tablet,Electronics,North,1308.13,14,42.65,577.76,23,1.7
ORD-39761,Desk,Furniture,South,942.42,4,3.94,578.27,23,3.7
ORD-39762,Desk,Office Supplies,East,1621.4,13,30.36,371.98,41,4.7
ORD-39763,Phone,Electronics,South,924.17,1,39.15,-379.57,25,3.0
ORD-39764,Tablet,Furniture,North,319.74,3,10.2,586.23,44,3.5
ORD-39765,Desk,Furniture,North,181.98,13,48.02,598.21,22,4.7
ORD-39766,Phone,Furniture,North,806.86,6,24.59,118.32,53,1.5
ORD-39767,Chair,Furniture,East,1426.44,5,28.88,764.82,52,4.5
ORD-39768,Tablet,Furniture,South,1396.6,3,34.0,832.21,35,2.0
ORD-39769,Desk,Furniture,West,1072.96,1,3.54,599.21,57,1.8
ORD-39770,Monitor,Electronics,South,886.6,14,0.79,-262.32,37,4.2
ORD-39771,Chair,Office Supplies,East,1329.52,11,5.52,663.29,20,3.5
ORD-39772,Phone,Furniture,South,1920.72,1,20.86,847.4,62,3.2
ORD-39773,Desk,Office Supplies,South,592.2,1,6.92,808.42,34,2.8
ORD-39774,Monitor,Furniture,West,1130.33,12,18.49,875.41,35,2.8
ORD-39775,Phone,Electronics,West,1693.11,11,14.51,828.89,52,1.4
ORD-39776,Phone,Electronics,West,534.18,2,21.9,531.92,31,4.3
ORD-39777,Monitor,Office Supplies,North,533.39,7,29.15,617.7,32,1.4
ORD-39778,Phone,Furniture,South,1766.65,4,6.78,-388.86,49,1.5
ORD-39779,Tablet,Office Supplies,South,1924.17,8,14.6,-456.61,45,2.7
ORD-39780,Chair,Furniture,North,1375.71,1,1.61,850.57,21,4.8
ORD-39781,Chair,Furniture,West,1296.18,3,17.01,-489.11,51,1.5
ORD-39782,Laptop,Furniture,South,1062.48,6,13.3,258.39,24,4.1
ORD-39783,Desk,Furniture,South,1566.98,3,44.88,625.87,19,3.3
ORD-39784,Phone,Furniture,South,1931.61,13,9.46,302.06,30,4.6
ORD-39785,Desk,Furniture,East,778.75,7,33.89,790.65,25,2.3
ORD-39786,Chair,Electronics,West,598.43,2,40.5,882.39,54,3.8
ORD-39787,Chair,Electronics,West,1947.24,1,30.53,-38.09,42,3.8
ORD-39788,Phone,Furniture,East,1022.39,2,23.84,334.1,41,2.2
ORD-39789,Tablet,Office Supplies,East,364.89,8,6.16,-455.28,20,1.9
ORD-39790,Monitor,Office Supplies,North,1764.53,14,33.81,105.9,20,3.8
ORD-39791,Phone,Electronics,West,227.23,13,28.1,650.88,53,1.2
ORD-39792,Phone,Office Supplies,North,1045.85,9,32.2,-202.89,35,1.7
ORD-39793,Laptop,Furniture,West,1522.29,4,43.26,566.11,41,2.9
ORD-39794,Monitor,Furniture,South,1760.9,11,43.6,-416.89,42,1.2
ORD-39795,Tablet,Furniture,East,182.5,12,25.85,648.29,56,2.7
ORD-39796,Desk,Furniture,West,1362.93,7,26.67,-7.91,26,2.1
ORD-39797,Monitor,Furniture,North,1619.69,2,12.8,922.71,47,1.2
ORD-39798,Tablet,Office Supplies,West,1254.69,8,39.48,989.03,20,2.0
ORD-39799,Phone,Office Supplies,West,527.0,1,22.0,-498.63,34,3.1
ORD-39800,Phone,Furniture,West,1367.66,14,27.78,196.32,59,1.5
ORD-39801,Phone,Furniture,South,1813.1,6,26.48,155.94,50,3.1
ORD-39802,Phone,Office Supplies,South,1859.42,7,23.75,18.18,32,1.7
ORD-39803,Phone,Office Supplies,North,1429.18,10,15.47,41.71,60,1.7
ORD-39804,Monitor,Furniture,West,469.35,12,15.72,213.23,55,3.6
ORD-39805,Monitor,Office Supplies,South,457.03,14,17.53,319.96,64,1.5
ORD-39806,Monitor,Furniture,West,741.06,10,11.63,-57.97,62,1.3
ORD-39807,Tablet,Electronics,East,394.64,2,46.74,536.41,54,2.5
ORD-39808,Phone,Furniture,South,485.71,4,39.31,898.34,22,4.5
ORD-39809,Chair,Office Supplies,West,458.65,1,28.21,-134.76,38,1.2
ORD-39810,Monitor,Electronics,North,220.09,14,45.15,379.5,34,4.2
ORD-39811,Chair,Office Supplies,East,1067.44,2,2.28,27.76,60,2.4
ORD-39812,Laptop,Office Supplies,East,570.31,6,32.88,311.7,25,1.4
ORD-39813,Desk,Office Supplies,East,1989.05,4,46.64,704.22,59,1.6
ORD-39814,Monitor,Electronics,North,850.28,11,2.71,-483.56,32,2.2
ORD-39815,Chair,Furniture,North,1278.96,7,17.04,-357.39,54,2.5
ORD-39816,Laptop,Electronics,South,1900.86,2,42.98,933.32,54,3.4
ORD-39817,Tablet,Electronics,West,1594.87,8,22.73,-175.41,30,3.9
ORD-39818,Desk,Electronics,South,1630.84,12,31.85,216.83,29,2.9
ORD-39819,Phone,Electronics,West,1875.62,12,26.23,698.73,45,2.9
ORD-39820,Monitor,Electronics,South,1696.48,8,32.34,-465.12,30,3.8
ORD-39821,Monitor,Furniture,South,1787.76,1,28.25,146.64,52,1.5
ORD-39822,Phone,Furniture,North,1825.39,7,28.76,-296.13,19,4.2
ORD-39823,Tablet,Office Supplies,South,997.92,13,33.96,611.04,25,1.0
ORD-39824,Desk,Office Supplies,North,336.95,12,2.55,-182.61,44,1.7
ORD-39825,Monitor,Office Supplies,South,1666.43,14,14.63,24.38,52,2.6
ORD-39826,Chair,Office Supplies,East,1687.38,6,4.07,466.43,30,2.9
ORD-39827,Desk,Furniture,West,1170.18,6,17.43,72.3,59,1.1
ORD-39828,Laptop,Office Supplies,South,1564.01,9,32.49,-191.95,32,3.0
ORD-39829,Monitor,Furniture,South,1828.45,14,39.23,783.76,29,3.9
ORD-39830,Tablet,Office Supplies,North,1075.27,9,47.82,438.32,28,1.5
ORD-39831,Chair,Electronics,South,1066.7,5,7.36,639.05,28,1.9
ORD-39832,Desk,Furniture,North,1812.07,14,26.88,928.15,55,4.1
ORD-39833,Desk,Furniture,North,1097.69,4,36.36,290.66,23,4.7
ORD-39834,Chair,Office Supplies,South,1640.74,3,46.6,636.9,55,1.8
ORD-39835,Laptop,Office Supplies,North,1665.15,7,3.97,581.92,26,2.2
ORD-39836,Laptop,Electronics,West,651.35,13,30.64,218.59,40,2.4
ORD-39837,Desk,Electronics,South,1995.1,3,38.64,677.95,54,2.4
ORD-39838,Phone,Furniture,North,1682.73,5,38.65,889.83,60,2.7
ORD-39839,Chair,Office Supplies,West,1473.08,13,22.56,93.71,36,1.1
ORD-39840,Monitor,Furniture,North,784.5,14,42.83,-326.79,31,4.1
ORD-39841,Laptop,Office Supplies,East,349.81,1,19.68,53.31,48,2.0
ORD-39842,Monitor,Furniture,East,694.9,5,40.06,202.75,22,4.3
ORD-39843,Laptop,Furniture,North,197.23,8,29.88,865.82,52,1.1
ORD-39844,Laptop,Office Supplies,North,1735.17,7,9.39,131.36,37,5.0
ORD-39845,Tablet,Office Supplies,North,1534.59,4,2.89,-333.16,49,2.8
ORD-39846,Monitor,Electronics,North,495.27,6,26.26,884.54,37,3.3
ORD-39847,Phone,Office Supplies,South,421.78,13,48.53,-159.32,49,1.2
ORD-39848,Laptop,Furniture,West,514.23,8,49.0,-387.48,18,2.6
ORD-39849,Phone,Office Supplies,South,846.38,4,41.03,326.77,56,1.5
ORD-39850,Desk,Office Supplies,West,987.69,8,4.66,130.26,42,4.0
ORD-39851,Desk,Electronics,South,184.42,2,8.5,-397.48,37,5.0
ORD-39852,Tablet,Office Supplies,East,171.3,6,27.92,997.95,31,1.9
ORD-39853,Phone,Electronics,South,711.33,1,46.03,818.45,63,1.2
ORD-39854,Chair,Electronics,West,1268.66,11,29.47,-418.62,31,1.1
ORD-39855,Tablet,Furniture,North,1373.31,13,1.25,-122.02,23,2.4
ORD-39856,Laptop,Furniture,West,1363.43,9,41.25,356.73,48,3.5
ORD-39857,Desk,Furniture,West,1053.06,10,5.16,479.21,28,3.7
ORD-39858,Desk,Office Supplies,East,1915.72,11,21.18,-359.79,29,3.7
ORD-39859,Chair,Office Supplies,West,1518.85,7,44.41,330.51,27,4.7
ORD-39860,Tablet,Furniture,North,984.32,1,23.1,975.4,44,2.7
ORD-39861,Phone,Office Supplies,South,942.23,2,46.9,26.88,45,2.6
ORD-39862,Desk,Electronics,West,1089.53,6,20.92,-109.51,32,3.1
ORD-39863,Laptop,Furniture,East,696.92,5,12.28,523.12,38,5.0
ORD-39864,Chair,Office Supplies,West,1799.48,1,36.58,-341.89,26,3.7
ORD-39865,Chair,Office Supplies,West,1045.44,2,1.77,713.07,48,3.8
ORD-39866,Monitor,Electronics,North,1299.76,4,0.42,-230.75,30,2.5
ORD-39867,Chair,Furniture,North,451.4,5,3.88,116.9,47,4.9
ORD-39868,Laptop,Furniture,North,548.13,14,41.4,-319.67,50,4.4
ORD-39869,Chair,Office Supplies,South,1864.2,13,17.34,-352.55,24,2.9
ORD-39870,Phone,Furniture,West,125.24,14,0.64,190.42,55,4.6
ORD-39871,Monitor,Electronics,South,695.27,6,38.03,304.46,30,2.6
ORD-39872,Phone,Furniture,North,1001.48,3,19.01,-153.67,27,2.9
ORD-39873,Tablet,Electronics,West,680.58,8,49.42,-32.06,41,3.6
ORD-39874,Tablet,Office Supplies,South,747.6,2,14.8,146.99,42,3.5
ORD-39875,Phone,Electronics,North,1996.57,4,48.94,784.7,60,2.6
ORD-39876,Laptop,Office Supplies,North,1171.67,3,48.67,971.1,19,3.0
ORD-39877,Monitor,Office Supplies,West,1047.13,11,17.3,747.27,44,4.2
ORD-39878,Tablet,Electronics,South,857.53,2,45.2,479.77,57,3.2
ORD-39879,Chair,Electronics,North,1558.83,4,1.69,772.97,32,4.0
ORD-39880,Phone,Electronics,North,1450.9,4,3.35,521.87,32,2.5
ORD-39881,Desk,Office Supplies,North,1295.62,5,35.54,-472.63,45,2.9
ORD-39882,Laptop,Furniture,North,366.1,5,31.63,604.85,55,3.1
ORD-39883,Laptop,Office Supplies,North,255.22,7,6.75,340.17,20,1.5
ORD-39884,Phone,Electronics,North,992.71,13,5.91,730.61,59,2.4
ORD-39885,Desk,Office Supplies,West,1602.48,10,18.19,255.46,50,4.5
ORD-39886,Laptop,Electronics,East,158.34,14,8.34,840.8,36,4.1
ORD-39887,Monitor,Electronics,East,1797.21,1,19.47,-494.02,56,4.3
ORD-39888,Tablet,Furniture,North,1702.45,7,2.61,381.32,32,4.8
ORD-39889,Monitor,Office Supplies,North,427.82,4,32.89,811.57,38,4.2
ORD-39890,Desk,Electronics,West,834.97,3,32.26,989.4,50,2.6
ORD-39891,Monitor,Office Supplies,West,142.38,6,35.06,505.86,40,2.5
ORD-39892,Chair,Furniture,North,111.43,9,30.52,-390.96,48,1.6
ORD-39893,Tablet,Electronics,South,844.38,11,21.28,-429.91,19,4.5
ORD-39894,Desk,Electronics,South,667.11,5,17.04,-248.0,25,4.4
ORD-39895,Phone,Office Supplies,East,1615.56,5,45.24,201.45,44,1.8
ORD-39896,Laptop,Office Supplies,West,559.79,5,23.63,435.18,60,3.9
ORD-39897,Tablet,Office Supplies,East,1566.55,3,47.13,-65.08,39,4.7
ORD-39898,Phone,Furniture,East,624.44,14,14.86,471.69,19,4.1
ORD-39899,Desk,Furniture,South,1114.82,14,34.02,691.36,39,1.4
ORD-39900,Chair,Electronics,East,1711.39,13,7.47,-26.3,48,4.3
ORD-39901,Laptop,Office Supplies,North,344.32,4,45.81,279.47,34,2.9
ORD-39902,Laptop,Furniture,East,711.72,14,46.01,640.0,24,4.6
ORD-39903,Tablet,Office Supplies,East,1455.42,11,1.67,984.79,39,1.4
ORD-39904,Phone,Office Supplies,North,435.02,13,12.29,-148.39,24,1.8
ORD-39905,Desk,Furniture,North,158.21,8,36.2,153.35,52,4.8
ORD-39906,Desk,Office Supplies,East,1958.45,3,48.43,-471.11,58,2.6
ORD-39907,Phone,Electronics,South,705.48,11,15.52,472.38,58,1.8
ORD-39908,Laptop,Electronics,East,1759.64,1,25.84,-437.98,45,4.0
ORD-39909,Phone,Office Supplies,South,456.72,3,27.66,666.21,49,3.7
ORD-39910,Monitor,Furniture,South,1069.41,7,13.45,28.55,50,4.2
ORD-39911,Desk,Office Supplies,North,1738.58,8,42.7,-20.06,51,3.3
ORD-39912,Phone,Electronics,South,142.74,14,48.26,380.79,49,1.4
ORD-39913,Laptop,Office Supplies,West,1512.62,9,35.31,-184.4,42,4.7
ORD-39914,Tablet,Furniture,East,282.64,7,9.8,351.18,36,2.5
ORD-39915,Monitor,Furniture,South,471.71,1,28.38,54.39,45,4.2
ORD-39916,Laptop,Furniture,South,723.51,11,30.36,-350.78,49,2.0
ORD-39917,Chair,Furniture,East,605.66,14,4.72,497.95,35,2.4
ORD-39918,Chair,Electronics,North,759.44,14,40.06,611.9,32,4.2
ORD-39919,Phone,Office Supplies,West,1396.72,10,29.79,855.39,25,2.9
ORD-39920,Laptop,Electronics,South,502.74,8,26.61,483.62,30,4.2
ORD-39921,Laptop,Furniture,West,1234.1,14,19.13,709.45,27,4.5
ORD-39922,Desk,Office Supplies,East,1198.01,3,46.79,120.65,29,2.0
ORD-39923,Tablet,Office Supplies,South,499.82,6,0.69,978.65,32,1.3
ORD-39924,Monitor,Furniture,South,177.82,3,9.14,-36.69,34,4.6
ORD-39925,Laptop,Office Supplies,South,516.84,9,40.52,426.15,43,4.7
ORD-39926,Monitor,Furniture,West,1306.77,14,8.41,23.83,50,2.2
ORD-39927,Phone,Office Supplies,West,523.96,12,2.01,747.17,37,1.6
ORD-39928,Desk,Furniture,South,441.53,12,3.08,756.38,20,2.6
ORD-39929,Monitor,Electronics,East,1875.03,9,37.11,-36.89,49,1.8
ORD-39930,Monitor,Office Supplies,South,1917.98,9,19.39,359.45,21,2.0
ORD-39931,Monitor,Electronics,East,810.91,5,37.37,-411.77,52,1.8
ORD-39932,Monitor,Electronics,North,1558.91,14,29.9,-253.82,30,1.9
ORD-39933,Monitor,Electronics,North,162.07,3,44.89,916.06,23,2.0
ORD-39934,Desk,Electronics,North,1811.25,5,49.26,504.72,36,3.9
ORD-39935,Phone,Electronics,East,704.81,8,23.27,-414.37,60,4.1
ORD-39936,Monitor,Office Supplies,West,1536.64,7,44.73,904.7,54,4.8
ORD-39937,Monitor,Office Supplies,East,1318.48,13,2.35,804.55,20,4.8
ORD-39938,Phone,Office Supplies,East,817.93,1,0.85,-86.66,45,4.0
ORD-39939,Laptop,Electronics,North,171.83,6,24.8,-307.36,36,3.9
ORD-39940,Laptop,Furniture,South,1238.77,9,46.95,159.77,19,1.2
ORD-39941,Desk,Furniture,East,162.49,2,28.92,957.18,51,1.4
ORD-39942,Desk,Office Supplies,North,1919.52,3,7.85,-171.03,22,3.3
ORD-39943,Tablet,Electronics,East,869.09,10,35.91,-424.36,47,3.1
ORD-39944,Desk,Office Supplies,West,596.22,2,36.73,382.93,24,2.8
ORD-39945,Phone,Electronics,East,432.41,14,19.25,467.81,44,2.2
ORD-39946,Monitor,Furniture,North,167.35,11,34.83,-324.69,62,1.1
ORD-39947,Phone,Furniture,East,1422.2,7,42.45,310.37,45,1.6
ORD-39948,Tablet,Electronics,East,1981.38,5,3.12,-419.83,43,4.9
ORD-39949,Chair,Furniture,East,928.99,5,15.01,552.97,47,4.3
ORD-39950,Chair,Electronics,North,1415.19,2,27.17,407.5,57,3.0
ORD-39951,Phone,Office Supplies,North,979.22,3,43.57,-213.49,56,1.8
ORD-39952,Chair,Electronics,East,821.25,11,38.47,753.59,43,2.1
ORD-39953,Chair,Electronics,North,738.08,10,18.49,836.15,28,1.6
ORD-39954,Tablet,Furniture,East,1791.99,14,19.85,455.55,40,4.6
ORD-39955,Monitor,Electronics,East,1525.52,3,7.41,915.59,55,4.9
ORD-39956,Desk,Furniture,East,1720.45,3,34.75,284.57,42,2.3
ORD-39957,Desk,Electronics,East,211.11,2,13.71,-407.82,36,1.3
ORD-39958,Chair,Furniture,South,737.09,2,4.94,80.55,36,1.3
ORD-39959,Laptop,Electronics,South,433.07,1,39.94,909.73,18,5.0
ORD-39960,Tablet,Electronics,West,359.05,4,4.7,277.33,20,3.1
ORD-39961,Monitor,Electronics,East,1765.95,14,35.09,306.88,21,3.5
ORD-39962,Monitor,Electronics,East,1780.4,9,5.06,548.24,55,1.4
ORD-39963,Chair,Office Supplies,North,1152.38,14,13.24,490.19,41,3.9
ORD-39964,Laptop,Office Supplies,East,533.44,5,32.07,574.91,56,2.2
ORD-39965,Laptop,Furniture,North,1950.2,6,29.08,780.87,45,1.6
ORD-39966,Monitor,Office Supplies,West,237.48,7,24.85,465.6,41,4.1
ORD-39967,Tablet,Office Supplies,South,1557.85,12,38.77,-97.94,41,4.4
ORD-39968,Desk,Furniture,South,671.28,9,37.46,645.05,49,3.3
ORD-39969,Monitor,Office Supplies,North,817.38,3,48.01,188.92,57,3.1
ORD-39970,Monitor,Furniture,East,1605.58,4,7.96,92.03,28,1.5
ORD-39971,Phone,Office Supplies,North,91.71,6,41.51,913.01,47,1.8
ORD-39972,Laptop,Furniture,West,947.91,4,9.76,676.66,45,4.0
ORD-39973,Phone,Furniture,South,831.7,4,4.19,-183.71,20,2.5
ORD-39974,Phone,Office Supplies,East,539.4,9,0.49,599.85,29,3.4
ORD-39975,Tablet,Furniture,East,1927.54,10,32.03,972.99,61,3.7
ORD-39976,Monitor,Electronics,East,1004.85,3,38.5,703.26,27,2.7
ORD-39977,Desk,Office Supplies,South,880.57,12,9.1,353.96,46,4.5
ORD-39978,Tablet,Electronics,East,1385.01,9,42.29,849.22,28,1.2
ORD-39979,Laptop,Office Supplies,West,1492.16,9,7.91,-205.85,25,4.7
ORD-39980,Desk,Office Supplies,West,539.81,13,10.31,-327.65,28,2.1
ORD-39981,Monitor,Furniture,South,620.17,9,16.64,-253.03,62,2.8
ORD-39982,Chair,Furniture,South,95.13,1,49.98,-425.08,18,1.1
ORD-39983,Desk,Furniture,South,1983.88,8,29.44,873.99,25,3.8
ORD-39984,Tablet,Office Supplies,North,20.42,2,16.21,-419.14,62,2.4
ORD-39985,Tablet,Furniture,South,970.28,13,20.28,184.18,27,4.3
ORD-39986,Phone,Electronics,South,900.84,8,35.94,160.59,33,4.1
ORD-39987,Monitor,Electronics,North,1613.23,11,9.08,-222.75,61,4.9
ORD-39988,Chair,Office Supplies,East,157.34,11,10.21,215.42,56,3.4
ORD-39989,Monitor,Office Supplies,North,636.78,4,14.14,-102.05,22,3.5
ORD-39990,Desk,Furniture,West,1450.03,4,28.83,326.67,58,3.6
ORD-39991,Chair,Electronics,West,1959.18,8,14.28,-46.09,63,4.3
ORD-39992,Monitor,Furniture,East,1992.43,8,29.61,95.43,58,4.0
ORD-39993,Phone,Furniture,North,376.47,13,31.92,972.3,18,4.1
ORD-39994,Chair,Furniture,East,161.78,12,25.83,-183.35,64,4.9
ORD-39995,Chair,Furniture,West,994.26,14,40.29,914.81,37,3.2
ORD-39996,Desk,Electronics,North,90.18,9,30.43,13.23,21,3.4
ORD-39997,Chair,Furniture,North,949.98,4,11.84,500.22,50,1.7
ORD-39998,Phone,Electronics,West,1890.6,3,49.12,129.11,24,1.5
ORD-39999,Laptop,Electronics,South,1687.31,8,24.69,-251.84,19,4.2
ORD-40000,Laptop,Office Supplies,East,110.93,14,1.66,513.97,64,4.7
ORD-40001,Tablet,Furniture,West,63.79,12,9.29,416.56,30,4.5
ORD-40002,Laptop,Office Supplies,West,850.16,7,34.19,-429.91,48,3.0
ORD-40003,Desk,Office Supplies,North,239.22,8,5.93,53.11,55,3.6
ORD-40004,Tablet,Office Supplies,North,752.79,7,20.11,997.65,36,2.0
ORD-40005,Laptop,Electronics,East,1402.42,1,10.75,-347.67,45,1.7
ORD-40006,Laptop,Furniture,West,684.72,8,25.0,265.16,29,4.8
ORD-40007,Tablet,Office Supplies,West,742.72,2,1.33,-314.9,27,1.7
ORD-40008,Desk,Electronics,North,177.76,9,6.72,80.08,61,1.7
ORD-40009,Tablet,Office Supplies,West,1810.01,7,43.87,-323.04,53,4.0
ORD-40010,Desk,Electronics,North,1656.07,9,6.67,798.28,47,4.5
ORD-40011,Desk,Electronics,South,766.08,4,18.44,-438.64,56,3.2
ORD-40012,Monitor,Electronics,South,1122.99,3,9.94,-37.84,50,4.9
ORD-40013,Phone,Electronics,East,996.4,1,0.45,-121.1,39,3.7
ORD-40014,Laptop,Furniture,East,447.52,4,2.69,194.19,25,4.8
ORD-40015,Monitor,Electronics,West,476.4,4,39.54,743.96,25,1.3
ORD-40016,Laptop,Office Supplies,West,1008.88,2,35.89,346.22,51,2.5
ORD-40017,Monitor,Furniture,West,858.6,14,22.25,939.45,36,3.3
ORD-40018,Chair,Office Supplies,West,823.65,3,44.78,906.89,40,1.5
ORD-40019,Tablet,Furniture,South,1678.06,8,7.55,29.95,49,1.9
ORD-40020,Monitor,Office Supplies,North,66.41,2,3.45,-0.71,46,3.5
ORD-40021,Phone,Office Supplies,North,1923.1,9,39.15,916.64,37,4.1
ORD-40022,Laptop,Electronics,West,1587.43,12,1.03,807.69,43,1.8
ORD-40023,Chair,Office Supplies,South,1791.85,5,7.03,726.8,32,3.3
ORD-40024,Phone,Furniture,West,1302.67,6,17.82,-66.25,55,1.6
ORD-40025,Desk,Office Supplies,North,582.23,5,9.49,-289.72,35,1.8
ORD-40026,Laptop,Electronics,East,1052.68,6,32.28,-31.44,51,3.4
ORD-40027,Monitor,Electronics,South,903.44,6,23.6,-7.73,52,2.7
ORD-40028,Tablet,Furniture,North,370.62,14,38.73,7.25,49,4.9
ORD-40029,Phone,Office Supplies,North,1956.6,4,24.04,732.6,19,3.7
ORD-40030,Chair,Electronics,East,618.22,11,9.36,-7.28,64,2.8
ORD-40031,Tablet,Furniture,East,102.71,5,10.01,-75.88,31,5.0
ORD-40032,Desk,Furniture,East,987.28,6,20.35,-0.38,57,4.1
ORD-40033,Tablet,Electronics,East,232.63,7,27.4,710.15,50,1.1
ORD-40034,Chair,Furniture,South,1658.73,11,36.02,-16.61,61,1.7
ORD-40035,Desk,Office Supplies,West,85.45,5,13.73,-298.55,47,1.3
ORD-40036,Chair,Office Supplies,South,121.12,3,15.12,-155.84,26,1.7
ORD-40037,Laptop,Office Supplies,South,1584.67,3,40.92,876.79,26,1.6
ORD-40038,Chair,Furniture,North,271.55,3,33.36,972.36,61,1.5
ORD-40039,Tablet,Furniture,North,1135.48,11,36.68,699.49,22,1.2
ORD-40040,Laptop,Office Supplies,North,1257.02,3,39.51,327.05,52,3.1
ORD-40041,Laptop,Office Supplies,North,1990.27,12,3.74,-42.68,33,3.6
ORD-40042,Phone,Electronics,North,523.64,1,0.68,245.16,23,3.0
ORD-40043,Tablet,Office Supplies,South,605.79,7,38.7,-256.43,28,3.3
ORD-40044,Tablet,Furniture,East,150.47,10,27.22,166.55,35,3.0
ORD-40045,Desk,Electronics,West,119.63,11,28.75,616.17,18,3.3
ORD-40046,Chair,Furniture,South,830.66,4,44.65,-76.8,42,4.0
ORD-40047,Monitor,Furniture,West,1324.26,4,47.83,452.38,61,4.4
ORD-40048,Chair,Office Supplies,West,1330.96,14,43.05,-486.5,40,2.4
ORD-40049,Tablet,Electronics,East,1557.93,3,11.91,-191.03,60,2.4
ORD-40050,Chair,Furniture,West,1088.76,11,27.53,112.24,41,2.7
ORD-40051,Tablet,Furniture,East,1590.76,4,11.53,-221.46,41,4.0
ORD-40052,Laptop,Office Supplies,South,377.17,14,19.14,418.98,23,2.2
ORD-40053,Chair,Furniture,East,1275.61,14,14.41,-146.02,36,2.8
ORD-40054,Chair,Furniture,East,1561.01,14,26.0,1.85,53,4.4
ORD-40055,Tablet,Office Supplies,North,1150.54,8,28.4,529.8,32,3.7
ORD-40056,Tablet,Office Supplies,North,1453.14,6,26.63,-395.34,20,1.7
ORD-40057,Desk,Office Supplies,East,300.4,8,3.02,-388.43,57,4.1
ORD-40058,Chair,Furniture,East,897.18,2,19.35,865.46,60,4.1
ORD-40059,Phone,Electronics,West,1705.63,14,16.38,355.12,48,1.8
ORD-40060,Tablet,Furniture,West,649.43,3,21.74,614.55,24,4.0
ORD-40061,Phone,Electronics,East,1799.93,13,23.5,-135.49,45,1.3
ORD-40062,Laptop,Furniture,West,1976.26,13,47.38,514.38,64,1.7
ORD-40063,Laptop,Furniture,South,296.06,12,9.2,615.76,52,4.7
ORD-40064,Phone,Electronics,West,312.34,14,46.79,256.19,19,2.0
ORD-40065,Monitor,Furniture,West,762.21,7,29.86,439.26,25,4.7
ORD-40066,Laptop,Furniture,East,1134.69,1,48.78,347.41,27,1.6
ORD-40067,Phone,Furniture,West,1530.58,13,10.52,465.59,45,2.0
